EODDate,EODPrice
41934,97.4209
41935,99.1614
41936,99.5303
41939,99.4262
41940,100.9681
41941,101.5356
41942,101.1951
41943,102.1599
41946,103.4842
41947,102.7275
41948,102.9734
41949,103.2679
41950,103.5625
41953,103.3914
41954,104.218
41955,105.6905
41956,107.1821
41957,108.4741
41960,108.2936
41961,109.6996
41962,108.9396
41963,110.4977
41964,110.6497
41967,112.697
41968,111.7232
41969,113.0532
41970,113.0532
41971,112.9867
41974,109.3196
41975,108.9016
41976,110.1366
41977,109.7186
41978,109.2531
41981,106.783
41982,108.4171
41983,106.3555
41984,106.042
41985,104.2465
41988,102.8167
41989,101.4106
41990,103.9425
41991,107.0206
41992,106.194
41995,107.2961
41996,106.9161
41997,106.4125
41998,106.4125
41999,108.2936
42002,108.2176
42003,106.8971
42004,104.864
42005,104.864
42006,103.8665
42009,100.9404
42010,100.9499
42011,102.3654
42012,106.2985
42013,106.4125
42016,103.7905
42017,104.712
42018,104.313
42019,101.4819
42020,100.6934
42023,100.6934
42024,103.2869
42025,104.0755
42026,106.783
42027,107.3341
42030,107.4481
42031,103.686
42032,109.5476
42033,112.9582
42034,111.3052
42037,112.7017
42038,112.7207
42039,113.5852
42040,114.396
42041,113.4326
42044,114.1861
42045,116.3798
42046,119.1076
42047,120.6146
42048,121.2059
42051,121.2059
42052,121.9212
42053,122.7653
42054,122.5126
42055,123.5093
42058,126.8523
42059,126.0606
42060,122.8369
42061,124.3868
42062,122.5221
42065,123.123
42066,123.3805
42067,122.5984
42068,120.5669
42069,120.7481
42072,121.2631
42073,118.7547
42074,116.5896
42075,118.6975
42076,117.8772
42079,119.1744
42080,121.1678
42081,122.5317
42082,121.6017
42083,120.0805
42086,121.3299
42087,120.8339
42088,117.6769
42089,118.4972
42090,117.553
42093,120.5287
42094,118.6784
42095,118.5067
42096,119.5273
42097,119.5273
42100,121.4634
42101,120.1854
42102,119.7943
42103,120.71
42104,121.225
42107,120.9865
42108,120.462
42109,120.9198
42110,120.338
42111,118.9836
42114,121.7019
42115,121.0438
42116,122.6747
42117,123.6762
42118,124.258
42121,126.5185
42122,124.5251
42123,122.6938
42124,119.3651
42125,122.9895
42128,122.751
42129,119.9851
42130,119.2316
42131,119.9691
42132,122.2294
42135,120.9843
42136,120.5485
42137,120.6874
42138,123.5032
42139,123.3308
42142,124.6908
42143,124.5759
42144,124.5663
42145,125.8402
42146,126.9416
42149,126.9416
42150,124.1449
42151,126.4675
42152,126.2137
42153,124.777
42156,125.0213
42157,124.4706
42158,124.6238
42159,123.8959
42160,123.2159
42163,122.4018
42164,122.0378
42165,123.4362
42166,123.1584
42167,121.7984
42170,121.559
42171,122.2102
42172,121.9229
42173,122.4784
42174,121.2525
42177,122.2198
42178,121.6643
42179,122.6987
42180,122.1145
42181,121.3961
42184,119.2699
42185,120.1271
42186,121.2525
42187,121.0992
42188,121.0992
42191,120.6778
42192,120.3809
42193,117.3927
42194,114.9983
42195,118.0727
42198,120.3522
42199,120.3043
42200,121.4632
42201,123.0818
42202,124.1449
42205,126.4914
42206,125.2272
42207,119.9308
42208,119.8733
42209,119.2412
42212,117.5843
42213,118.1685
42214,117.795
42215,117.2012
42216,116.1763
42219,113.4372
42220,109.7977
42221,110.5256
42222,110.7661
42223,111.1413
42226,115.1821
42227,109.1883
42228,110.8719
42229,110.7853
42230,111.5646
42233,112.7191
42234,112.0842
42235,110.6506
42236,108.3801
42237,101.7513
42240,99.2113
42241,99.8078
42242,105.5323
42243,108.6399
42244,108.9958
42247,108.4859
42248,103.637
42249,108.0818
42250,106.1865
42251,105.1282
42254,105.1282
42255,108.053
42256,105.9749
42257,108.3031
42258,109.881
42261,110.9393
42262,111.8725
42263,111.9976
42264,109.602
42265,109.1498
42268,110.8431
42269,109.1017
42270,109.9868
42271,110.641
42272,110.362
42275,108.1781
42276,104.9262
42277,106.1192
