EODDate,EODPrice
42030,4275.715
42031,4165.502
42032,4140.375
42033,4181.352
42034,4148.43
42037,4188.586
42038,4229.149
42039,4221.199
42040,4256.181
42041,4228.682
42044,4216.086
42045,4281.155
42046,4297.282
42047,4347.972
42048,4384.028
42051,4384.028
42052,4385.342
42053,4390.912
42054,4411.863
42055,4443.053
42058,4449.491
42059,4451.029
42060,4440.591
42061,4462.272
42062,4440.672
42065,4483.049
42066,4458.778
42067,4445.36
42068,4452.057
42069,4399.231
42072,4412.989
42073,4329.082
42074,4305.381
42075,4336.228
42076,4314.9
42079,4370.468
42080,4375.625
42081,4422.502
42082,4426.825
42083,4458.539
42086,4445.545
42087,4430.985
42088,4329.287
42089,4315.258
42090,4332.861
42093,4382.819
42094,4333.688
42095,4311.257
42096,4316.006
42097,4316.006
42100,4350.979
42101,4344.08
42102,4375.96
42103,4403.953
42104,4422.022
42107,4409.208
42108,4397.645
42109,4424.529
42110,4418.831
42111,4351.799
42114,4417.397
42115,4435.977
42116,4460.813
42117,4477.067
42118,4536.778
42121,4525.036
42122,4515.265
42123,4488.152
42124,4414.252
42125,4479.056
42128,4482.61
42129,4409.394
42130,4379.748
42131,4401.552
42132,4458.65
42135,4438.635
42136,4420.647
42137,4426.56
42138,4495.037
42139,4494.291
42142,4512.948
42143,4503.718
42144,4505.3
42145,4529.467
42146,4527.157
42149,4527.157
42150,4472.96
42151,4546.06
42152,4535.657
42153,4508.253
42156,4521.847
42157,4508.886
42158,4519.863
42159,4487.031
42160,4477.185
42163,4431.515
42164,4427.608
42165,4485.463
42166,4488.47
42167,4453.794
42170,4432.916
42171,4455.897
42172,4468.982
42173,4531.848
42174,4513.424
42177,4544.04
42178,4548.74
42179,4524.597
42180,4514.008
42181,4484.281
42184,4379.865
42185,4396.761
42186,4429.226
42187,4433.394
42188,4433.394
42191,4418.662
42192,4429.061
42193,4351.578
42194,4352.033
42195,4420.152
42198,4494.469
42199,4523.466
42200,4528.358
42201,4594.896
42202,4661.597
42205,4679.675
42206,4674.405
42207,4623.242
42208,4602.83
42209,4557.375
42212,4519.093
42213,4560.233
42214,4581.604
42215,4598.593
42216,4588.907
42219,4580.463
42220,4567.465
42221,4602.238
42222,4528.507
42223,4520.08
42226,4573.113
42227,4513.992
42228,4528.189
42229,4519.316
42230,4530.739
42233,4566.37
42234,4542.07
42235,4510.899
42236,4385.126
42237,4197.271
42240,4038.602
42241,4016.324
42242,4219.6
42243,4324.821
42244,4329.121
42247,4274.584
42248,4142.634
42249,4256.23
42250,4234.654
42251,4184.721
42254,4184.721
42255,4303.526
